Unnamed: 0,food_code,food_name,food_group_nin,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,cholesterol_mg,allergies,region,Serving_Size_g,food_type,protein_calorie_ratio,nutrient_score,health_score,diversity_score,energy_category
981,NID133,Puran Poli,Vegetarian,321.99999992272,45.99999998896,7.3599999982336,9.199999997792,9.199999997792,3.6799999991168,0.0,Gluten,North India,100,dinner,0.0228571428571428,0.92,25.0,4,Medium
982,NID134,Methi Paratha,Vegetarian,279.9999999227586,43.448275850083235,6.758620687790725,7.724137928903686,4.827586205564804,4.827586205564804,0.0,Gluten,North India,100,breakfast,0.0241379310344827,0.9655172413793104,30.5,3,Medium
983,NID135,Murg Pulao,Vegetarian,501.99999997511827,65.47826086631977,27.28260869429991,19.643478259895932,9.821739129947966,7.639130434403974,54.56521738859982,Meat,North India,100,dinner,0.0543478260869565,1.0913043478260869,75.5,1,High
984,NID136,Aloo Baingan,Vegetarian,320.0,45.0,8.0,12.0,6.0,5.0,0.0,Legumes,North India,100,dinner,0.025,1.0,33.0,1,Medium
985,NID137,Balti Gosht,Vegetarian,419.99999994750004,30.624999996171876,21.874999997265625,17.499999997812502,8.749999998906251,6.124999999234375,52.499999993437505,Meat,North India,100,dinner,0.0520833333333333,0.875,69.0,1,High
986,NID138,Paneer Makhanwala,Vegetarian,436.99999989511997,33.98888888073156,17.4799999958048,24.277777771951108,6.797777776146311,5.826666665268266,0.0,Dairy,North India,100,lunch,0.04,0.9711111111111111,73.5,1,High
987,NID139,Khichdi,Vegetarian,320.0,50.0,12.0,8.0,5.0,6.0,0.0,Legumes,North India,100,dinner,0.0375,1.0,52.5,9,Medium
988,NID140,Vegetable Samosa,Vegetarian,250.0,39.77272727272727,5.681818181818182,11.363636363636363,7.954545454545454,5.681818181818182,0.0,Gluten,North India,100,snacks,0.0227272727272727,1.1363636363636365,19.5,3,Medium
989,NID141,Pakodi,Vegetarian,300.000000012,48.00000000192,9.600000000384,14.400000000576,7.200000000288,6.00000000024,0.0,Gluten,North India,100,dinner,0.032,1.2,33.0,1,Medium
990,NID142,Gajar Ka Halwa,Vegetarian,256.0,36.57142857142857,5.485714285714286,7.314285714285715,16.457142857142856,2.742857142857143,0.0,Dairy,North India,100,dinner,0.0214285714285714,0.9142857142857144,3.0,1,Medium
992,NID144,Chaas,Vegetarian,117.9999999469,9.833333328908331,5.899999997345,5.899999997345,6.883333330235833,2.9499999986725,0.0,Dairy,North India,100,dinner,0.05,0.9833333333333332,19.5,4,Low
993,NID145,Lemon Rice,Vegetarian,332.9999999969727,55.49999999949545,8.072727272653884,9.081818181735619,5.045454545408677,6.0545454544904125,0.0,Gluten,North India,100,lunch,0.0242424242424242,1.009090909090909,36.5,1,Medium
994,NID146,Palak Chaat,Vegetarian,220.00000009565218,28.695652186389413,6.695652176824196,7.65217391637051,5.739130437277883,3.826086958185255,0.0,Gluten,North India,100,snacks,0.0304347826086956,0.9565217391304348,27.0,5,Medium
995,NID147,Masoor Dal,Vegetarian,294.00000000689374,45.620689656242135,15.206896552080712,6.082758620832285,5.068965517360238,6.082758620832285,0.0,Legumes,North India,100,lunch,0.0517241379310344,1.013793103448276,64.5,3,Medium
996,NID148,Chole Bhature,Vegetarian,500.0,65.0,15.0,20.0,8.0,6.0,0.0,Gluten,North India,100,lunch,0.03,1.0,60.0,7,High
997,NID149,Shahi Tukda,Vegetarian,367.00000000555747,52.42857142936535,8.388571428698457,15.728571428809603,18.874285714571528,3.145714285761921,0.0,Dairy,North India,100,dinner,0.0228571428571428,1.0485714285714285,11.0,2,Medium
998,NID150,Chana Aloo,Vegetarian,311.9999998908,43.87499998464375,14.62499999488125,7.7999999972700005,5.8499999979525,6.8249999976112505,0.0,Legumes,North India,100,dinner,0.046875,0.975,65.0,1,Medium
999,NID151,Kadhi Pakora,Vegetarian,381.99999994460995,42.97499999376863,9.549999998615249,17.18999999750745,4.774999999307624,5.7299999991691495,0.0,Dairy,North India,100,snacks,0.025,0.955,44.5,2,Medium
1000,NID152,Bhindi Masala,Vegetarian,295.99999985792,39.46666664772266,6.906666663351467,11.8399999943168,4.933333330965333,5.9199999971584,0.0,Legumes,North India,100,dinner,0.0233333333333333,0.9866666666666668,32.5,3,Medium
1001,NID153,Dum Aloo,Vegetarian,419.9999999823158,55.26315789240998,11.052631578481995,22.10526315696399,6.631578947089197,6.631578947089197,0.0,Legumes,North India,100,dinner,0.0263157894736842,1.105263157894737,43.0,3,Medium
1002,NID154,Malai Kebab,Vegetarian,275.00000004910714,9.821428573182397,24.553571432955994,14.732142859773598,5.892857143909438,3.928571429272959,58.92857143909439,Meat,North India,100,dinner,0.0892857142857142,0.9821428571428572,69.0,1,Medium
1003,NID155,Vegetable Tikki,Vegetarian,257.99999998988636,36.1199999985841,7.223999999716818,10.319999999595456,7.223999999716818,5.159999999797728,0.0,Gluten,North India,100,dinner,0.028,1.032,27.5,1,Medium
1004,NID156,Aloo Gobi,Vegetarian,330.0,45.0,6.0,14.000000000000002,5.0,6.0,0.0,Legumes,North India,100,dinner,0.0181818181818181,1.0,28.5,3,Medium
1005,NID157,Paneer Korma,Vegetarian,417.99999997027555,37.155555552913384,13.933333332342517,20.43555555410236,7.431111110582676,5.573333332937008,0.0,Dairy,North India,100,lunch,0.0333333333333333,0.9288888888888888,60.0,1,High
1006,NID158,Chana Pulao,Vegetarian,341.0000000847892,50.689189201792985,9.216216218507816,8.294594596657035,5.529729731104689,6.451351352955472,0.0,Gluten,North India,100,dinner,0.027027027027027,0.9216216216216216,45.0,4,Medium
1007,NID159,Chicken Seekh Kebab,Non-Vegetarian,301.9999999881283,10.413793103038907,26.034482757597267,18.74482758547003,6.248275861823345,5.206896551519454,62.48275861823343,Meat,North India,100,lunch,0.0862068965517241,1.0413793103448277,71.0,2,Medium
1008,NID160,Saag Aloo,Vegetarian,298.0000000987125,41.90625001388144,6.5187500021593365,9.312500003084766,4.656250001542383,5.587500001850859,0.0,Legumes,North India,100,dinner,0.021875,0.93125,32.5,3,Medium
1009,NID161,Palak Paneer,Vegetarian,381.99999994460995,33.42499999515338,19.099999997230498,17.18999999750745,6.6849999990306745,5.7299999991691495,0.0,Dairy,North India,100,lunch,0.05,0.955,81.5,4,Medium
1010,NID162,Masala Khichdi,Vegetarian,348.99999999425177,56.45588235201131,12.31764705862065,9.238235293965488,7.185294117528712,6.158823529310325,0.0,Legumes,North India,100,dinner,0.0352941176470588,1.026470588235294,49.5,5,Medium
1011,NID163,Gulab Jamun,Vegetarian,273.9999999968385,42.15384615335976,6.323076923003964,10.53846153833994,18.96923076901189,3.161538461501982,0.0,Dairy,North India,100,dinner,0.023076923076923,1.053846153846154,3.0,2,Medium
1012,NID164,Tandoori Chicken,Non-Vegetarian,321.99999992272,4.599999998896,26.219999993707198,16.559999996025603,5.5199999986752,4.599999998896,64.399999984544,Meat,North India,100,lunch,0.0814285714285714,0.8457142857142858,80.0,1,Medium
1013,NID165,Chole Puri,Vegetarian,365.99999995425,50.324999993709376,12.80999999839875,9.149999998856249,4.574999999428124,6.404999999199375,0.0,Gluten,North India,100,dinner,0.035,0.915,62.5,1,Medium
1014,NID166,Chana Masala,Vegetarian,320.0,48.484848484848484,11.636363636363637,7.757575757575758,4.848484848484849,6.787878787878789,0.0,Legumes,North India,100,dinner,0.0363636363636363,0.9696969696969696,54.5,8,Medium
1015,NID167,Paneer Lababdar,Vegetarian,452.00000001965213,34.39130434932136,14.739130435423439,25.056521740219846,7.8608695655591685,5.895652174169376,0.0,Dairy,North India,100,lunch,0.0326086956521739,0.933695652173913,60.0,3,High
1016,NID168,Vegetable Jalfrezi,Vegetarian,353.99999989566317,37.26315788375402,7.452631576750804,16.76842104768931,6.521052629656952,4.657894735469252,0.0,Gluten,North India,100,dinner,0.0210526315789473,0.9315789473684212,31.5,1,Medium
1017,NID169,Chana Daal,Vegetarian,311.9999998908,43.87499998464375,14.62499999488125,7.7999999972700005,4.87499999829375,5.8499999979525,0.0,Legumes,North India,100,dinner,0.046875,0.975,64.5,3,Medium
1018,NID170,Dum Gosht,Vegetarian,485.0000001682653,39.59183674842982,24.74489796776864,24.74489796776864,9.897959187107455,6.928571430975218,59.387755122644734,Meat,North India,100,dinner,0.0510204081632653,0.9897959183673468,69.0,1,High
1019,NID120,Chicken Curry,Non-Vegetarian,400.0,18.0,32.0,20.0,5.0,3.0,60.0,Meat,North India,100,dinner,0.08,1.12,60.0,2,High
1020,SID101,Prawn Masala,Non-Vegetarian,450.0,15.0,30.0,25.0,4.0,2.5,75.0,Seafood,South India,100,dinner,0.067,1.09,55.0,1,High
1021,GJ112,Masala Bhindi,Vegetarian,220.0,18.0,7.0,15.0,5.0,4.0,0.0,Gluten,Gujarat,100,lunch,0.0318,1.05,35.0,3,Medium
1022,NID150,Paneer Butter Masala,Vegetarian,350.0,22.0,15.0,25.0,8.0,3.5,0.0,Dairy,North India,100,dinner,0.0428,1.12,50.0,1,High
1023,SID045,Tomato Rasam,Vegetarian,180.0,35.0,5.0,3.0,7.0,2.5,0.0,Gluten,South India,100,soup,0.0278,1.07,30.0,4,Low
1024,NID100,Chicken Biryani,Non-Vegetarian,550.0,65.0,20.0,22.0,6.0,4.5,70.0,Meat,North India,100,lunch,0.0364,1.00,65.0,1,High
1025,RJ060,Grilled Fish,Non-Vegetarian,400.0,10.0,30.0,18.0,3.0,1.0,80.0,Fish,Rajasthan,100,dinner,0.075,1.05,58.0,2,High
1026,SID203,Ragi Dosa,Vegetarian,250.0,40.0,8.0,6.0,4.0,5.0,0.0,Gluten,South India,100,breakfast,0.032,1.10,42.0,3,Medium
1027,GJ045,Sev Khamani,Vegetarian,220.0,35.0,8.0,9.0,5.0,4.5,0.0,Gluten,Gujarat,100,breakfast,0.0364,1.08,40.0,4,Medium
1028,NID025,Moong Dal Chilla,Vegetarian,180.0,30.0,10.0,5.0,3.0,5.0,0.0,Legumes,North India,100,breakfast,0.0555,1.03,50.0,5,Medium
1029,SID013,Vegetable Kurma,Vegetarian,320.0,45.0,7.0,15.0,6.0,4.5,0.0,Gluten,South India,100,dinner,0.0219,1.02,36.0,3,Medium
1030,RJ055,Dal Baati Churma,Vegetarian,500.0,70.0,12.0,20.0,8.0,7.0,0.0,Legumes,Rajasthan,100,lunch,0.024,1.08,48.0,2,High
1031,GJ075,Undhiyu,Vegetarian,350.0,45.0,10.0,15.0,6.0,5.0,0.0,Gluten,Gujarat,100,lunch,0.0286,1.05,60.0,3,High
1032,NID130,Butter Chicken,Non-Vegetarian,480.0,12.0,30.0,30.0,6.0,3.5,65.0,Meat,North India,100,dinner,0.0625,1.03,70.0,1,High
1033,SID058,Sambar,Vegetarian,150.0,25.0,7.0,5.0,4.0,6.0,0.0,Legumes,South India,100,dinner,0.0467,1.00,50.0,4,Medium
1035,NID140,Rajma,Vegetarian,350.0,50.0,15.0,10.0,4.0,8.0,0.0,Legumes,North India,100,dinner,0.0429,1.08,45.0,3,High
1036,SID077,Idli,Vegetarian,150.0,30.0,5.0,2.0,2.0,4.0,0.0,Gluten,South India,100,breakfast,0.0333,1.07,20.0,4,Low
1037,GJ065,Khichdi,Vegetarian,280.0,50.0,8.0,6.0,4.0,5.0,0.0,Gluten,Gujarat,100,dinner,0.0285,1.06,35.0,3,Medium
1038,NID110,Mutton Rogan Josh,Non-Vegetarian,500.0,15.0,35.0,30.0,6.0,3.5,80.0,Meat,North India,100,dinner,0.07,1.04,65.0,1,High
1039,SID152,Vegetable Pulao,Vegetarian,380.0,65.0,8.0,12.0,6.0,4.5,0.0,Gluten,South India,100,lunch,0.021,1.03,50.0,3,Medium
1040,GJ140,Chana Masala,Vegetarian,300.0,45.0,15.0,8.0,5.0,6.0,0.0,Legumes,Gujarat,100,lunch,0.05,1.10,45.0,2,Medium
1041,NID115,Chicken Korma,Non-Vegetarian,450.0,20.0,30.0,25.0,5.0,3.5,65.0,Meat,North India,100,dinner,0.0667,1.02,55.0,1,High
1042,SID111,Vegetable Biryani,Vegetarian,380.0,60.0,10.0,12.0,5.0,4.0,0.0,Gluten,South India,100,lunch,0.0263,1.01,48.0,3,Medium
1043,GJ125,Papad,Vegetarian,100.0,25.0,2.0,0.5,0.0,2.5,0.0,Gluten,Gujarat,100,side dish,0.02,1.05,12.0,5,Low
1044,NID135,Palak Paneer,Vegetarian,350.0,18.0,15.0,20.0,5.0,4.5,0.0,Dairy,North India,100,dinner,0.0428,1.06,52.0,2,Medium
1045,SID009,Besan Chilla,Vegetarian,240.0,30.0,12.0,8.0,3.0,6.0,0.0,Legumes,South India,100,breakfast,0.05,1.08,45.0,4,Medium
1046,GJ085,Masala Dosa,Vegetarian,350.0,50.0,8.0,15.0,5.0,4.5,0.0,Gluten,Gujarat,100,breakfast,0.0229,1.10,38.0,3,Medium
1047,NID145,Chicken Seekh Kebab,Non-Vegetarian,500.0,10.0,30.0,35.0,4.0,3.0,75.0,Meat,North India,100,dinner,0.06,1.07,60.0,1,High
1048,SID155,Masala Prawn,Non-Vegetarian,400.0,15.0,30.0,25.0,5.0,3.5,80.0,Seafood,South India,100,dinner,0.075,1.08,55.0,2,High
1049,GJ110,Handvo,Vegetarian,280.0,40.0,12.0,10.0,6.0,4.0,0.0,Gluten,Gujarat,100,lunch,0.0429,1.04,47.0,3,Medium
1050,NID160,Chole Bhature,Vegetarian,550.0,75.0,20.0,20.0,8.0,7.0,0.0,Legumes,North India,100,lunch,0.0364,1.03,50.0,2,High
1051,NID170,Grilled Chicken Breast,Non-Vegetarian,250.0,0.0,50.0,6.0,0.0,1.0,85.0,Meat,North India,100,dinner,0.2,1.07,75.0,1,High
1052,SID160,Vegetable Stew,Vegetarian,220.0,35.0,8.0,8.0,4.0,5.0,0.0,Gluten,South India,100,dinner,0.0364,1.05,50.0,2,Medium
1053,GJ150,Shakshuka,Vegetarian,350.0,35.0,20.0,15.0,5.0,6.0,0.0,Gluten,Gujarat,100,dinner,0.0571,1.10,60.0,3,Medium
1054,NID175,Chicken Shawarma,Non-Vegetarian,400.0,30.0,35.0,18.0,4.0,3.5,90.0,Meat,North India,100,dinner,0.0875,1.06,68.0,1,High
1055,SID180,Masoor Dal,Vegetarian,280.0,50.0,15.0,8.0,4.0,8.0,0.0,Legumes,South India,100,lunch,0.0536,1.09,60.0,2,Medium
1056,GJ160,Pulao with Paneer,Vegetarian,370.0,50.0,15.0,12.0,6.0,4.5,0.0,Gluten,Gujarat,100,lunch,0.04,1.07,55.0,3,Medium
1057,NID180,Beef Steak,Non-Vegetarian,500.0,0.0,45.0,30.0,0.0,0.0,80.0,Meat,North India,100,dinner,0.09,1.03,72.0,1,High
1058,SID190,Idli Sambar,Vegetarian,300.0,50.0,10.0,8.0,5.0,6.0,0.0,Gluten,South India,100,breakfast,0.0333,1.05,45.0,4,Medium
1059,GJ170,Khaman Dhokla,Vegetarian,250.0,45.0,8.0,8.0,5.0,5.0,0.0,Gluten,Gujarat,100,breakfast,0.032,1.04,50.0,5,Medium
1060,NID185,Tandoori Chicken,Non-Vegetarian,380.0,10.0,40.0,18.0,3.0,2.0,75.0,Meat,North India,100,dinner,0.105,1.02,68.0,1,High
1061,SID200,Vegetable Pulao with Tofu,Vegetarian,350.0,60.0,12.0,12.0,5.0,5.0,0.0,Gluten,South India,100,lunch,0.0343,1.09,60.0,3,Medium
1062,GJ180,Chole,Vegetarian,300.0,50.0,14.0,10.0,5.0,7.0,0.0,Legumes,Gujarat,100,lunch,0.0467,1.06,55.0,2,Medium
1063,NID190,Butter Chicken,Non-Vegetarian,450.0,12.0,32.0,30.0,6.0,4.0,70.0,Meat,North India,100,dinner,0.0711,1.05,60.0,1,High
1064,SID210,Vegetable Sambar,Vegetarian,230.0,35.0,8.0,6.0,3.0,4.5,0.0,Gluten,South India,100,soup,0.0348,1.02,40.0,3,Medium
1065,GJ190,Moong Dal Chilla,Vegetarian,250.0,35.0,14.0,8.0,3.0,6.0,0.0,Legumes,Gujarat,100,breakfast,0.056,1.08,52.0,4,Medium
1066,NID200,Grilled Fish with Lemon,Non-Vegetarian,300.0,10.0,25.0,15.0,2.0,1.5,85.0,Fish,North India,100,dinner,0.0833,1.07,67.0,1,High
1067,SID220,Pongal,Vegetarian,350.0,50.0,8.0,12.0,4.0,5.5,0.0,Gluten,South India,100,breakfast,0.0229,1.06,60.0,4,Medium
1068,GJ200,Khichdi with Ghee,Vegetarian,320.0,50.0,12.0,12.0,4.0,5.0,0.0,Gluten,Gujarat,100,dinner,0.0375,1.05,50.0,3,Medium
1069,NID210,Chicken Korma,Non-Vegetarian,500.0,18.0,32.0,30.0,5.0,4.0,70.0,Meat,North India,100,dinner,0.064,1.04,75.0,1,High
1070,SID230,Vegetable Biryani,Vegetarian,400.0,60.0,10.0,12.0,6.0,5.0,0.0,Gluten,South India,100,lunch,0.025,1.03,52.0,3,Medium
1071,GJ210,Fulwadi,Vegetarian,350.0,55.0,10.0,12.0,6.0,6.0,0.0,Gluten,Gujarat,100,breakfast,0.0286,1.06,58.0,4,Medium
1072,NID220,Mutton Keema,Non-Vegetarian,450.0,12.0,35.0,28.0,5.0,3.0,90.0,Meat,North India,100,dinner,0.0778,1.02,70.0,1,High
1073,SID240,Tomato Chutney,Vegetarian,150.0,35.0,5.0,2.0,7.0,3.5,0.0,Gluten,South India,100,side dish,0.0333,1.04,30.0,5,Low
1074,GJ220,Shrimp Curry,Non-Vegetarian,420.0,15.0,30.0,20.0,6.0,3.0,85.0,Seafood,Gujarat,100,dinner,0.0714,1.08,65.0,2,High
1075,NID230,Chicken Tikka,Non-Vegetarian,350.0,8.0,30.0,20.0,4.0,3.0,75.0,Meat,North India,100,dinner,0.0857,1.03,65.0,1,High
1076,SID250,Avocado Salad,Vegetarian,300.0,15.0,6.0,20.0,5.0,7.0,0.0,Gluten,South India,100,side dish,0.02,1.07,40.0,4,Medium
1077,GJ230,Patra,Vegetarian,250.0,30.0,8.0,12.0,5.0,6.0,0.0,Gluten,Gujarat,100,breakfast,0.032,1.05,50.0,4,Medium
1078,NID240,Mutton Biryani,Non-Vegetarian,550.0,65.0,25.0,25.0,6.0,4.0,80.0,Meat,North India,100,lunch,0.0455,1.06,70.0,1,High
1079,SID260,Spinach Dal,Vegetarian,280.0,45.0,14.0,10.0,5.0,7.0,0.0,Legumes,South India,100,lunch,0.05,1.07,55.0,3,Medium
1080,GJ240,Pineapple Chutney,Vegetarian,120.0,30.0,2.0,1.0,8.0,3.5,0.0,Gluten,Gujarat,100,side dish,0.0167,1.05,20.0,5,Low
1081,NID250,Beef Curry,Non-Vegetarian,480.0,15.0,35.0,25.0,4.0,3.5,85.0,Meat,North India,100,dinner,0.0729,1.03,65.0,1,High
1082,SID270,Vegetable Pakora,Vegetarian,250.0,30.0,8.0,12.0,4.0,5.0,0.0,Gluten,South India,100,side dish,0.032,1.06,45.0,4,Medium
1083,GJ250,Lauki Thepla,Vegetarian,300.0,50.0,12.0,10.0,4.0,6.0,0.0,Gluten,Gujarat,100,lunch,0.04,1.07,55.0,3,Medium
1084,NID260,Chicken Masala,Non-Vegetarian,450.0,18.0,35.0,22.0,6.0,4.0,75.0,Meat,North India,100,dinner,0.0778,1.04,65.0,1,High
1085,SID280,Vegetable Dosa,Vegetarian,300.0,50.0,8.0,12.0,5.0,4.5,0.0,Gluten,South India,100,breakfast,0.0267,1.05,48.0,3,Medium
1086,GJ260,Moong Dal Khichdi,Vegetarian,280.0,50.0,12.0,6.0,4.0,5.0,0.0,Legumes,Gujarat,100,dinner,0.0429,1.06,50.0,3,Medium
1087,NID270,Grilled Salmon,Non-Vegetarian,400.0,0.0,40.0,25.0,2.0,1.5,70.0,Fish,North India,100,dinner,0.1,1.04,75.0,1,High
1088,SID290,Bajra Khichdi,Vegetarian,330.0,50.0,8.0,10.0,5.0,6.0,0.0,Gluten,South India,100,dinner,0.0242,1.07,55.0,3,Medium
1089,GJ270,Bhel Puri,Vegetarian,280.0,40.0,6.0,12.0,8.0,3.5,0.0,Gluten,Gujarat,100,side dish,0.0214,1.03,50.0,4,Low
1090,NID280,Tandoori Fish,Non-Vegetarian,350.0,5.0,30.0,20.0,4.0,2.0,80.0,Meat,North India,100,dinner,0.0857,1.06,68.0,1,High
1091,SID300,Vegetable Pulav with Tofu,Vegetarian,380.0,55.0,15.0,15.0,6.0,4.0,0.0,Gluten,South India,100,lunch,0.0395,1.08,58.0,3,Medium
1092,GJ280,Sev Usal,Vegetarian,350.0,50.0,12.0,10.0,7.0,5.0,0.0,Gluten,Gujarat,100,lunch,0.0343,1.04,50.0,4,Medium
1093,NID290,Grilled Chicken with Veggies,Non-Vegetarian,380.0,10.0,35.0,20.0,5.0,3.5,70.0,Meat,North India,100,dinner,0.0921,1.03,72.0,1,High
1094,SID310,Vegetable Soup,Vegetarian,180.0,30.0,8.0,4.0,4.0,3.5,0.0,Gluten,South India,100,soup,0.0444,1.02,30.0,5,Low
1095,GJ290,Chaas,Vegetarian,90.0,10.0,5.0,4.0,6.0,1.5,0.0,Dairy,Gujarat,100,side dish,0.0556,1.05,20.0,4,Low
1096,NID300,Chicken Salad,Non-Vegetarian,350.0,5.0,35.0,18.0,4.0,2.0,85.0,Meat,North India,100,side dish,0.1,1.06,68.0,1,High
1097,SID320,Onion Raita,Vegetarian,120.0,10.0,5.0,6.0,7.0,1.5,0.0,Dairy,South India,100,side dish,0.0417,1.04,25.0,5,Low
1098,GJ300,Chutney Sandwich,Vegetarian,350.0,55.0,8.0,12.0,6.0,4.0,0.0,Gluten,Gujarat,100,lunch,0.0229,1.05,45.0,4,Medium
1099,NID310,Chicken Pulao,Non-Vegetarian,450.0,60.0,25.0,12.0,5.0,5.5,60.0,Meat,North India,100,lunch,0.0556,1.04,70.0,1,High
1100,SID330,Vegetable Tofu Stir-Fry,Vegetarian,280.0,40.0,12.0,10.0,6.0,5.0,0.0,Gluten,South India,100,dinner,0.0429,1.06,55.0,3,Medium
1101,NID320,Grilled Tofu,Vegetarian,150.0,8.0,18.0,8.0,1.0,2.0,0.0,Gluten,North India,100,dinner,0.12,1.07,65.0,1,Low
1102,SID340,Vegetable Soup,Vegetarian,100.0,20.0,6.0,2.0,3.0,3.5,0.0,Gluten,South India,100,soup,0.06,1.06,40.0,3,Low
1103,GJ310,Spinach and Paneer,Vegetarian,180.0,12.0,15.0,8.0,2.0,3.0,0.0,Gluten,Gujarat,100,lunch,0.0833,1.08,60.0,4,Low
1104,NID330,Boiled Egg Whites,Non-Vegetarian,100.0,2.0,20.0,0.5,0.0,0.0,0.0,Meat,North India,100,breakfast,0.2,1.05,80.0,1,Low
1105,SID350,Cucumber Salad,Vegetarian,50.0,10.0,2.0,0.5,3.0,1.5,0.0,Gluten,South India,100,side dish,0.04,1.03,30.0,4,Low
1106,GJ320,Zucchini Stir Fry,Vegetarian,120.0,25.0,5.0,2.0,6.0,5.0,0.0,Gluten,Gujarat,100,dinner,0.0417,1.07,45.0,4,Low
1107,NID340,Chicken Breast (Grilled),Non-Vegetarian,230.0,0.0,45.0,5.0,0.0,0.5,70.0,Meat,North India,100,dinner,0.1957,1.09,75.0,1,Low
1108,SID360,Tomato Soup,Vegetarian,80.0,15.0,4.0,1.0,5.0,2.0,0.0,Gluten,South India,100,soup,0.05,1.04,35.0,3,Low
1109,GJ330,Baked Salmon,Non-Vegetarian,250.0,0.0,22.0,15.0,1.0,0.5,65.0,Fish,Gujarat,100,dinner,0.088,1.08,70.0,1,Low
1110,NID350,Steamed Broccoli,Vegetarian,55.0,10.0,4.0,0.5,2.0,5.0,0.0,Gluten,North India,100,side dish,0.0727,1.05,50.0,2,Low
1111,SID370,Grilled Cauliflower,Vegetarian,110.0,20.0,5.0,3.0,4.0,5.0,0.0,Gluten,South India,100,side dish,0.0455,1.06,60.0,3,Low
1112,GJ340,Chia Pudding,Vegetarian,150.0,15.0,5.0,8.0,5.0,4.0,0.0,Gluten,Gujarat,100,dessert,0.0333,1.08,55.0,4,Low
1113,NID360,Lean Beef (Grilled),Non-Vegetarian,290.0,0.0,40.0,15.0,0.0,0.0,75.0,Meat,North India,100,dinner,0.1379,1.07,75.0,1,Low
1114,SID380,Carrot Salad,Vegetarian,90.0,20.0,3.0,0.5,5.0,5.0,0.0,Gluten,South India,100,side dish,0.0333,1.04,30.0,4,Low
1115,GJ350,Paneer Bhurji,Vegetarian,200.0,10.0,14.0,12.0,5.0,2.0,0.0,Gluten,Gujarat,100,lunch,0.07,1.05,60.0,3,Low
1116,NID370,Tuna Salad,Non-Vegetarian,180.0,5.0,30.0,6.0,1.0,3.0,55.0,Meat,North India,100,side dish,0.1667,1.08,70.0,1,Low
1117,SID390,Broccoli Stir Fry,Vegetarian,120.0,20.0,6.0,2.0,3.0,6.0,0.0,Gluten,South India,100,dinner,0.05,1.07,50.0,4,Low
1118,GJ360,Spaghetti Squash with Veggies,Vegetarian,140.0,28.0,5.0,2.0,7.0,5.0,0.0,Gluten,Gujarat,100,lunch,0.0357,1.06,60.0,4,Low
1119,NID380,Turkey Breast,Non-Vegetarian,190.0,0.0,40.0,3.0,0.0,0.5,60.0,Meat,North India,100,dinner,0.2105,1.09,70.0,1,Low
1120,SID400,Grilled Asparagus,Vegetarian,70.0,12.0,3.0,2.0,3.0,5.0,0.0,Gluten,South India,100,side dish,0.0429,1.05,50.0,4,Low
1121,GJ370,Greek Yogurt with Berries,Vegetarian,180.0,25.0,10.0,4.0,7.0,5.0,0.0,Dairy,Gujarat,100,dessert,0.0556,1.08,60.0,4,Low
1122,NID390,Grilled Shrimp,Non-Vegetarian,220.0,0.0,35.0,8.0,1.0,1.5,85.0,Meat,North India,100,dinner,0.1591,1.07,75.0,1,Low
1123,SID410,Zucchini Noodles,Vegetarian,80.0,15.0,3.0,1.0,5.0,4.0,0.0,Gluten,South India,100,dinner,0.0375,1.06,50.0,5,Low
1124,GJ380,Green Bean Stir Fry,Vegetarian,100.0,15.0,4.0,2.0,3.0,5.0,0.0,Gluten,Gujarat,100,dinner,0.04,1.05,45.0,4,Low
1125,NID400,Chicken Caesar Salad,Non-Vegetarian,350.0,5.0,30.0,18.0,3.0,3.0,60.0,Meat,North India,100,lunch,0.0857,1.08,70.0,1,Low
1126,SID420,Watermelon Salad,Vegetarian,50.0,12.0,1.0,0.5,5.0,1.0,0.0,Gluten,South India,100,side dish,0.02,1.03,30.0,4,Low
1127,GJ390,Baked Sweet Potato,Vegetarian,150.0,35.0,4.0,0.5,10.0,5.0,0.0,Gluten,Gujarat,100,side dish,0.0267,1.07,50.0,3,Low
1128,NID410,Grilled Chicken with Salad,Non-Vegetarian,280.0,5.0,35.0,15.0,3.0,3.5,70.0,Meat,North India,100,dinner,0.125,1.08,70.0,1,Low
1129,SID430,Carrot and Celery Sticks,Vegetarian,60.0,14.0,2.0,0.5,6.0,3.0,0.0,Gluten,South India,100,side dish,0.0333,1.04,40.0,4,Low
1130,GJ400,Chickpea Salad,Vegetarian,220.0,35.0,8.0,6.0,5.0,6.0,0.0,Gluten,Gujarat,100,side dish,0.0364,1.07,55.0,3,Low
1131,NID420,Grilled Fish with Veggies,Non-Vegetarian,280.0,6.0,28.0,12.0,2.0,2.5,75.0,Meat,North India,100,dinner,0.1,1.06,72.0,1,Low
1132,SID440,Tomato Cucumber Salad,Vegetarian,40.0,8.0,2.0,0.5,4.0,2.0,0.0,Gluten,South India,100,side dish,0.05,1.05,30.0,4,Low
1133,GJ410,Avocado Toast,Vegetarian,220.0,30.0,5.0,10.0,5.0,7.0,0.0,Gluten,Gujarat,100,breakfast,0.0227,1.06,65.0,4,Low
1134,NID430,Baked Chicken Wings,Non-Vegetarian,300.0,0.0,30.0,20.0,0.0,0.0,75.0,Meat,North India,100,dinner,0.1,1.08,70.0,1,Low
